assists,bonus,clean_sheets,goals_conceded,goals_scored,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,total_points,was_home,yellow_cards
0,0,0,2,1,90,8,0,0,0,0,1,0,6,True,0
0,0,0,2,0,90,11,0,0,0,0,2,0,2,False,0
0,0,0,1,0,90,13,0,0,0,0,3,0,2,True,0
0,0,1,0,0,86,19,0,0,0,0,4,0,2,False,0
0,2,1,0,1,75,4,0,0,0,0,5,0,8,True,0
1,0,0,1,0,90,14,0,0,0,0,6,0,5,False,0
1,0,1,0,0,90,16,0,0,0,0,7,0,5,True,0
1,0,1,0,0,75,7,0,0,0,0,8,0,5,False,0
0,0,0,2,0,59,18,0,0,0,0,9,0,1,True,0
0,0,0,1,0,60,3,0,0,0,0,10,0,2,False,0
1,3,0,3,1,90,17,0,0,0,0,11,0,12,True,0
1,1,1,0,0,84,1,0,0,0,0,12,0,6,False,0
0,0,0,2,0,90,10,0,0,0,0,13,0,2,True,0
1,0,0,2,0,90,5,0,0,0,0,14,0,5,False,0
0,2,0,1,1,81,6,0,0,0,0,15,0,8,True,0
0,0,0,0,0,30,15,0,0,0,0,16,0,1,False,0
0,3,1,0,1,88,2,0,0,0,0,17,0,9,True,0
0,0,0,2,0,90,12,0,0,0,0,18,0,2,True,0
0,0,0,1,0,90,9,0,0,0,0,19,0,2,False,0
0,3,0,1,1,90,17,0,0,0,0,20,0,8,False,1
0,0,0,2,0,90,7,0,0,0,0,21,0,2,True,0
0,0,0,2,0,45,13,0,0,0,0,22,0,1,False,0
1,0,0,3,0,90,11,0,0,0,0,23,0,5,True,0
0,3,1,0,2,90,19,0,0,0,0,24,0,12,True,1
0,3,0,1,1,88,8,0,0,0,0,25,0,9,False,0
0,0,0,1,0,90,15,0,0,0,0,26,0,2,True,0
0,2,0,1,1,87,2,0,0,0,0,27,0,7,False,1
0,0,1,0,0,78,10,0,0,0,0,28,0,2,False,0
1,3,1,0,1,90,5,0,0,0,0,29,0,12,True,0
0,2,1,0,1,88,6,0,0,0,0,30,0,8,False,0
0,0,0,1,0,31,4,0,0,0,0,32,0,1,False,0
2,3,0,1,0,90,14,0,0,0,0,32,0,11,True,0
0,0,0,3,0,90,16,0,0,0,0,34,0,1,False,1
0,0,1,0,0,90,3,0,0,0,0,35,0,2,True,0
0,0,0,1,0,81,1,0,0,0,0,35,0,2,True,0
0,1,0,1,1,86,18,0,0,0,0,36,0,7,False,0
0,0,1,0,0,90,9,0,0,0,0,37,0,2,True,0
0,0,0,2,0,90,12,0,0,0,0,38,0,2,False,0
0,0,1,0,0,90,9,0,0,0,0,1,0,2,False,0
0,0,0,1,0,90,12,0,0,0,0,2,0,2,True,0
0,3,0,1,1,90,5,0,0,0,0,3,0,9,True,0
0,0,0,3,1,90,8,0,0,0,0,4,0,5,False,1
0,0,0,4,0,69,6,0,0,0,0,5,0,2,True,0
0,0,0,1,0,75,7,0,0,0,0,6,0,2,False,0
0,0,1,0,0,79,18,0,0,0,0,7,0,2,True,0
2,2,1,0,0,90,11,0,0,0,0,8,0,10,False,0
0,2,0,1,1,90,16,0,0,0,0,9,0,7,True,1
0,0,0,1,0,90,13,0,0,0,0,10,0,2,False,0
0,3,0,1,1,90,1,0,0,0,0,11,0,9,False,0
0,3,1,0,1,89,2,0,0,0,0,12,0,9,True,0
0,1,0,1,1,90,3,0,0,0,0,13,0,7,False,0
1,0,0,1,0,90,15,0,0,0,0,14,0,5,True,0
0,0,1,0,0,83,19,0,0,0,0,15,0,2,True,0
1,0,0,2,0,84,4,0,0,0,0,16,0,5,False,0
1,0,0,2,0,90,17,0,0,0,0,17,0,5,True,0
0,1,0,1,1,90,14,0,0,0,0,18,0,7,False,0
1,2,0,2,1,90,11,0,0,0,0,19,0,11,True,0
0,0,0,0,0,18,10,0,0,0,0,20,0,1,False,0
0,0,0,2,0,90,18,0,0,0,0,21,0,2,False,0
0,0,0,1,0,90,13,0,0,0,0,22,0,2,True,0
0,3,0,2,2,90,16,0,0,0,0,23,0,13,False,0
0,2,0,2,1,90,10,0,0,0,0,24,0,8,True,0
0,0,1,0,0,90,12,0,0,0,0,25,0,2,False,0
0,0,1,0,0,90,9,0,0,0,0,26,0,2,True,0
0,0,1,0,1,71,14,0,0,0,0,27,0,5,True,1
0,1,0,2,1,90,17,0,0,0,0,28,0,7,False,0
0,0,1,0,0,90,4,0,0,0,0,29,0,2,True,0
